ligand_id,component_id,status,source_smiles,canonical_smiles,smiles_source,source_locator,source_count
982,OQY,resolved,CC(C)(C)[C@@H](C(=O)N[C@@H](Cc1ccccc1)[C@H](C[C@H](Cc2ccccc2)NC(=O)O[C@H]3CO[C@@H]4[C@H]3CCO4)O)NC(=O)OC,COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@H]21)C(C)(C)C,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
981,OR1,resolved,Cc1cccc(c1OCC(=O)N[C@@H](Cc2ccccc2)[C@H](C[C@H](Cc3ccccc3)NC(=O)O[C@H]4CO[C@@H]5[C@H]4CCO5)O)C,Cc1cccc(C)c1OCC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@H]21,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,4
499,ORQ,resolved,CC(=O)NCCC[C@@H](C(=O)O)N,CC(=O)NCCC[C@H](N)C(=O)O,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,4
2059,ORR,resolved,c1cc(cc(c1)Cl)CC(=O)N2CCCc3c2cncc3N,Nc1cncc2c1CCCN2C(=O)Cc1cccc(Cl)c1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
985,ORV,resolved,C[C@@H](C(=O)N[C@@H](Cc1ccccc1)[C@H](C[C@H](Cc2ccccc2)NC(=O)O[C@H]3CO[C@@H]4[C@H]3CCO4)O)NC(=O)OC,COC(=O)N[C@@H](C)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@H]21,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
2060,OSI,resolved,C[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
2061,OT6,resolved,Cc1ccncc1NC(=O)Cc2cc(cc(c2)Cl)NCC(C)(C)C#N,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NCC(C)(C)C#N)c1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
2062,OTV,resolved,Cc1ccncc1NC(=O)Cc2cc(cc(c2)Cl)N[C@H]3C[C@H]3C(F)(F)F,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(N[C@H]2C[C@H]2C(F)(F)F)c1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
2998,OU3,resolved,Cc1cc(ccc1F)N2C(=Nc3cc(c(c(c3C2=O)O)O)O)CC(C)C,Cc1cc(-n2c(CC(C)C)nc3cc(O)c(O)c(O)c3c2=O)ccc1F,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,1
2063,OUF,resolved,CC(C)OCCCN(Cc1ccco1)C(=O)NC2=CN(C(=O)c3c2cccc3)C,CC(C)OCCCN(Cc1ccco1)C(=O)Nc1cn(C)c(=O)c2ccccc12,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
2064,OV4,resolved,CN(C)c1ccc(cc1)N(Cc2ccccc2)C(=O)Cn3c4ccccc4nn3,CN(C)c1ccc(N(Cc2ccccc2)C(=O)Cn2nnc3ccccc32)cc1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
2065,OVF,resolved,CN(C)c1ccc(cc1)N(Cc2cccc(c2)Cl)C(=O)Cn3c4ccccc4nn3,CN(C)c1ccc(N(Cc2cccc(Cl)c2)C(=O)Cn2nnc3ccccc32)cc1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
2066,OVX,resolved,c1ccc2c(c1)cncc2C(=O)N3CCN(C(=O)C3)c4cccc(c4)Cl,O=C(c1cncc2ccccc12)N1CCN(c2cccc(Cl)c2)C(=O)C1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,6
2654,OW1,resolved,CC1([C@@H]2[C@H]1[C@H](N(C2)C(=O)[C@H](C(C)(C)C)NC(=O)C(F)(F)F)C(=O)N[C@@H](C[C@@H]3CCNC3=O)C=C)C,C=C[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H]1[C@@H]2[C@H](CN1C(=O)[C@@H](NC(=O)C(F)(F)F)C(C)(C)C)C2(C)C,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,1
2067,OWC,resolved,c1ccc2c(c1)cncc2N3CCC[C@H](C3=O)c4cccc(c4)Cl,O=C1[C@H](c2cccc(Cl)c2)CCCN1c1cncc2ccccc12,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,6
2068,OWX,resolved,c1cc(cc(c1)Cl)CC(=O)Nc2cncc3c2CCCN3,O=C(Cc1cccc(Cl)c1)Nc1cncc2c1CCCN2,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
2069,OYF,resolved,c1cc2c(cc1Cl)[C@@H](CCO2)C(=O)Nc3cncc4c3ccnc4,O=C(Nc1cncc2cnccc12)[C@@H]1CCOc2ccc(Cl)cc21,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,6
2070,OYX,resolved,c1ccc2c(c1)cncc2CC(=O)N(CCC3CCCCC3)Cc4cccs4,O=C(Cc1cncc2ccccc12)N(CCC1CCCCC1)Cc1cccs1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,6
443,OZ1,resolved,c1cc(c(cc1F)F)CNC(=O)C2=C(c3cc(cnc3N(C2=O)O)CCCCCCO)N,Nc1c(C(=O)NCc2ccc(F)cc2F)c(=O)n(O)c2ncc(CCCCCCO)cc12,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,6
2741,OZ6,resolved,CC1([C@@H]2[C@H]1[C@H](N(C2)C(=O)[C@H](C(C)(C)C)NC(=O)NC(C)(C)C)C(=O)N[C@@H](C[C@@H]3CCNC3=O)C=O)C,CC(C)(C)NC(=O)N[C@H](C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O)C2(C)C)C(C)(C)C,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,1
2745,OZB,resolved,CC(C)(C)[C@@H](C(=O)N1CC2(C[C@H]1C(=O)N[C@@H](C[C@@H]3CCNC3=O)C#N)SCCS2)NC(=O)C4(CC4)F,CC(C)(C)[C@H](NC(=O)C1(F)CC1)C(=O)N1CC2(C[C@H]1C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O)SCCS2,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,1
2071,OZC,resolved,c1ccc2c(c1)cncc2N3CCC[C@H](C3=O)c4ccc(cc4)Cl,O=C1[C@H](c2ccc(Cl)cc2)CCCN1c1cncc2ccccc12,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,6
2744,OZL,resolved,CC(C)(C)[C@@H](C(=O)N1CC2(C[C@H]1C(=O)N[C@@H](C[C@@H]3CCNC3=O)C#N)SCCS2)NC(=O)NC(C)(C)C,CC(C)(C)NC(=O)N[C@H](C(=O)N1CC2(C[C@H]1C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O)SCCS2)C(C)(C)C,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,1
2072,OZX,resolved,c1ccc2c(c1)cncc2NC(=O)Cc3cccc(n3)Cl,O=C(Cc1cccc(Cl)n1)Nc1cncc2ccccc12,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,6
2743,P0O,resolved,CC(=O)C=C[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H]2[C@@H]3[C@@H](C3(C)C)CN2C(=O)[C@H](C(C)(C)C)NC(=O)NC(C)(C)C,CC(=O)C=C[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H]1[C@@H]2[C@H](CN1C(=O)[C@@H](NC(=O)NC(C)(C)C)C(C)(C)C)C2(C)C,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,1
2073,P0X,resolved,c1ccc2c(c1)C(=CC(=O)N2)C(=O)N3CCN(C(=O)C3)c4cccc(c4)Cl,O=C(c1cc(=O)[nH]c2ccccc12)N1CCN(c2cccc(Cl)c2)C(=O)C1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
13,P12,resolved,[H]/N=C(\N)/N1CC[NH+](CC1)Cc2cc(ccc2OCCC[NH3+])OC,[H]/N=C(\N)N1CC[NH+](Cc2cc(OC)ccc2OCCC[NH3+])CC1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
11,P13,resolved,c1cc2c(cc[nH]2)cc1c3ccc(c(c3)CNCCN4CCNCC4)OCCCN,NCCCOc1ccc(-c2ccc3[nH]ccc3c2)cc1CNCCN1CCNCC1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
12,P14,resolved,COc1ccc(c(c1)CNCCCCNC(=[NH2+])N)OCCNC(=[NH2+])N,COc1ccc(OCCNC(N)=[NH2+])c(CNCCCCNC(N)=[NH2+])c1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
195,P1Y,resolved,COc1ccc(cc1Br)Cc2nc(c(c(n2)O)O)C(=O)O,COc1ccc(Cc2nc(O)c(O)c(C(=O)O)n2)cc1Br,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
2074,P3L,resolved,c1cc2c(cc1Cl)[C@@H](CCO2)C(=O)N[C@@H]3CCNC(=O)C3,O=C1C[C@H](NC(=O)[C@@H]2CCOc3ccc(Cl)cc32)CCN1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,6
993,P3V,resolved,CC(C)CN(CC([C@H](Cc1ccccc1)NC(=O)O[C@H]2CO[C@@H]3[C@H]2CCO3)(O)O)S(=O)(=O)c4ccc(cc4)N,CC(C)CN(CC(O)(O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@H]21)S(=O)(=O)c1ccc(N)cc1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
549,P4G,resolved,CCOCCOCCOCC,CCOCCOCCOCC,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
2075,P4R,resolved,c1ccc2c(c1)cncc2N3C(=O)[C@@]4(CCOc5c4cc(cc5)Cl)NC3=O,O=C1N[C@]2(CCOc3ccc(Cl)cc32)C(=O)N1c1cncc2ccccc12,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,9
197,P4Y,resolved,c1ccc(cc1)c2c(c3ccccc3[nH]2)Cc4nc(c(c(n4)O)O)C(=O)O,O=C(O)c1nc(Cc2c(-c3ccccc3)[nH]c3ccccc23)nc(O)c1O,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
2664,P5X,resolved,CN(C)c1ccc(cc1)N(Cc2cc(cs2)Cl)C(=O)Cc3cncc4c3cccc4,CN(C)c1ccc(N(Cc2cc(Cl)cs2)C(=O)Cc2cncc3ccccc23)cc1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,1
2665,P6I,resolved,CSc1ccc(cc1)N(Cc2cc(cs2)Cl)C(=O)Cc3cncc4c3cccc4,CSc1ccc(N(Cc2cc(Cl)cs2)C(=O)Cc2cncc3ccccc23)cc1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,1
1792,P6N,resolved,C[C@H]1CCc2ccccc2C1=O,C[C@H]1CCc2ccccc2C1=O,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
2076,P6O,resolved,c1ccc2c(c1)cncc2NC(=O)[C@@]3(CC(=O)Nc4c3cc(cc4)Cl)O,O=C1C[C@@](O)(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2N1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
2666,P6R,resolved,CC(C)(C)c1ccc(cc1)N(Cc2cc(cs2)Cl)C(=O)Cc3cncc4c3cccc4,CC(C)(C)c1ccc(N(Cc2cc(Cl)cs2)C(=O)Cc2cncc3ccccc23)cc1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,1
2667,P7L,resolved,COc1ccc(cc1)N(Cc2cc(cs2)Cl)C(=O)Cc3cncc4c3cccc4,COc1ccc(N(Cc2cc(Cl)cs2)C(=O)Cc2cncc3ccccc23)cc1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,1
2077,P7R,resolved,CN1c2c(cncc2NC(=O)[C@@H]3CCOc4c3cc(cc4)Cl)NC1=O,Cn1c(=O)[nH]c2cncc(NC(=O)[C@@H]3CCOc4ccc(Cl)cc43)c21,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,6
2671,P8C,resolved,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)[C@H](O)[S+](=O)(O)O)NC(=O)OC[C@H]2C[C@@H]2C3CCC(CC3)(F)F,CC(C)C[C@H](NC(=O)OC[C@H]1C[C@@H]1C1CCC(F)(F)CC1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)[C@H](O)[S+](=O)(O)O,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,1
2669,P8L,resolved,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)[C@H](O)[S+](=O)(O)O)NC(=O)OC[C@H]2C[C@@H]2C3CCCCC3,CC(C)C[C@H](NC(=O)OC[C@H]1C[C@@H]1C1CCCCC1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)[C@H](O)[S+](=O)(O)O,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,1
2668,P8U,resolved,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)[C@@H](O)[S+](=O)(O)O)NC(=O)OC[C@H]2C[C@@H]2C3CCCCC3,CC(C)C[C@H](NC(=O)OC[C@H]1C[C@@H]1C1CCCCC1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)[C@@H](O)[S+](=O)(O)O,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,1
2078,P9O,resolved,c1cc2c(cc1Cl)[C@@H](CCO2)C(=O)Nc3cncc4c3CNCC4,O=C(Nc1cncc2c1CNCC2)[C@@H]1CCOc2ccc(Cl)cc21,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,6
3,PBM,resolved,C[Pb+](C)C,[CH3][Pb+]([CH3])[CH3],Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,4
2749,PBP,resolved,c1cc(ccc1C(=O)CBr)Br,O=C(CBr)c1ccc(Br)cc1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,1
73,PBU,resolved,CCCC(=O)OC[C@H](COP(=O)(O)O[C@@H]1[C@@H]([C@@H]([C@H]([C@@H]([C@H]1O)OP(=O)(O)O)OP(=O)(O)O)O)O)OC(=O)CCC,CCCC(=O)OC[C@H](COP(=O)(O)O[C@@H]1[C@H](O)[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@H]1O)OC(=O)CCC,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,5
80,PC0,resolved,CCOc1ccnc(c1F)CCNC(=S)Nc2ccc(cn2)C,CCOc1ccnc(CCNC(=S)Nc2ccc(C)cn2)c1F,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
91,PC8,resolved,CCCCCCCC(=O)OC[C@H](CO[P@](=O)(O)OCC[N+](C)(C)C)OC(=O)CCCCCCC,CCCCCCCC(=O)OC[C@H](CO[P@](=O)(O)OCC[N+](C)(C)C)OC(=O)CCCCCCC,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
135,PDZ,resolved,c1ccc(cc1)Oc2c(ccc(c2F)CC3=NNC(=O)C=C3)Cl,O=c1ccc(Cc2ccc(Cl)c(Oc3ccccc3)c2F)n[nH]1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1084,PEE,resolved,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCC/C=C\CCCCCCCC,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCC/C=C\CCCCCCCC,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,4
1351,PF0,resolved,Cc1c(cccc1O)C(=O)O,Cc1c(O)cccc1C(=O)O,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
2684,PG0,resolved,COCCOCCO,COCCOCCO,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
2938,PG5,resolved,COCCOCCOCCOC,COCCOCCOCCOC,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
3003,PG6,resolved,COCCOCCOCCOCCOCCOC,COCCOCCOCCOCCOCCOC,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,4
76,PGR,resolved,C[C@H](CO)O,C[C@@H](O)CO,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,7
1341,PHB,resolved,c1cc(ccc1C(=O)O)O,O=C(O)c1ccc(O)cc1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
2804,PHL,resolved,c1ccc(cc1)C[C@@H](CO)N,N[C@H](CO)Cc1ccccc1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,1
814,PHP,resolved,CC(C)[C@@H](C(=O)N[C@@H](Cc1ccccc1)P(=O)([C@H](Cc2ccccc2)NC(=O)[C@H](C(C)C)NC(=O)OCc3ccccc3)O)NC(=O)OCc4ccccc4,CC(C)[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)P(=O)(O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)OCc1ccccc1)C(C)C,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1800,PHQ,resolved,c1ccc(cc1)COC(=O)Cl,O=C(Cl)OCc1ccccc1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,7
790,PI4,resolved,CC(C)(C)NC(=O)[C@@H]1CCCC[N@]1C[C@H]([C@@H]2Cc3ccc(cc3)OCCCC(=O)N[C@H](C(=O)N2)CC(=O)N)O,CC(C)(C)NC(=O)[C@@H]1CCCCN1C[C@@H](O)[C@@H]1Cc2ccc(cc2)OCCCC(=O)N[C@@H](CC(N)=O)C(=O)N1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
789,PI5,resolved,CC[C@H](C)[C@H]1C(=O)NCCCOc2ccc(cc2)C[C@@H](C(=O)N1)NC[C@H]([C@H](Cc3ccc(cc3)O)NC(=O)[C@H](C(C)C)N4CCCC4=O)O,CC[C@H](C)[C@@H]1NC(=O)[C@@H](NC[C@@H](O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](C(C)C)N2CCCC2=O)Cc2ccc(cc2)OCCCNC1=O,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
791,PI6,resolved,CC[C@H](C)[C@H]1C(=O)NCCCOc2ccc(cc2)C[C@@H](C(=O)N1)NC[C@H]([C@H](Cc3ccccc3)NC(=O)OC(C)(C)C)O,CC[C@H](C)[C@@H]1NC(=O)[C@@H](NC[C@@H](O)[C@H](Cc2ccccc2)NC(=O)OC(C)(C)C)Cc2ccc(cc2)OCCCNC1=O,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,5
792,PI7,resolved,CC[C@H](C)[C@H]1C(=O)NCCCOc2ccc(cc2)C[C@@H](C(=O)N1)NC[C@H]([C@H](Cc3ccc(cc3)O)NC(=O)[C@H](C(C)C)NC(=O)CC)O,CCC(=O)N[C@H](C(=O)N[C@@H](Cc1ccc(O)cc1)[C@H](O)CN[C@H]1Cc2ccc(cc2)OCCCNC(=O)[C@H]([C@@H](C)CC)NC1=O)C(C)C,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
797,PI8,resolved,CC[C@H](C)[C@H]1C(=O)NCCCCCOc2ccc(cc2)C[C@@H](C(=O)N1)NC[C@H](C[C@@H](Cc3ccccc3)C(=O)N[C@H]4c5ccccc5C[C@H]4O)O,CC[C@H](C)[C@@H]1NC(=O)[C@@H](NC[C@@H](O)C[C@@H](Cc2ccccc2)C(=O)N[C@H]2c3ccccc3C[C@H]2O)Cc2ccc(cc2)OCCCCCNC1=O,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
798,PI9,resolved,CC(C)CC[N@@](C[C@H]([C@@H]1Cc2ccc(cc2)OCCCCCC(=O)N[C@H](C(=O)N1)C(C)C)O)S(=O)(=O)c3ccc(cc3)N,CC(C)CCN(C[C@@H](O)[C@@H]1Cc2ccc(cc2)OCCCCCC(=O)N[C@@H](C(C)C)C(=O)N1)S(=O)(=O)c1ccc(N)cc1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
2529,PIM,resolved,c1ccc(cc1)c2cnc[nH]2,c1ccc(-c2cnc[nH]2)cc1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,1
74,PIO,resolved,CCCCCCCC(=O)OC[C@H](COP(=O)(O)O[C@@H]1[C@@H]([C@@H]([C@H]([C@@H]([C@H]1O)OP(=O)(O)O)OP(=O)(O)O)O)O)OC(=O)CCCCCCC,CCCCCCCC(=O)OC[C@H](COP(=O)(O)O[C@@H]1[C@H](O)[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@H]1O)OC(=O)CCCCCCC,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,28
2079,PJ6,resolved,CO[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,CO[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,9
1763,PJE,resolved,C1CNC(=O)[C@@H]1C[C@@H](/C=C/C(=O)O)N,N[C@H](/C=C/C(=O)O)C[C@@H]1CCNC1=O,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,5
811,PJJ,resolved,c1ccc(cc1)C[C@H](C[C@@H]([C@H](Cc2ccccc2)N)O)C(=O)O,N[C@@H](Cc1ccccc1)[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)O,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
2670,PJR,resolved,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)[C@@H](O)[S+](=O)(O)O)NC(=O)OC[C@H]2C[C@@H]2C3CCC(CC3)(F)F,CC(C)C[C@H](NC(=O)OC[C@H]1C[C@@H]1C1CCC(F)(F)CC1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)[C@@H](O)[S+](=O)(O)O,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,1
2080,PJX,resolved,CN1CC[C@H](c2c1ccc(c2)Cl)C(=O)Nc3cncc4c3cccc4,CN1CC[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,8
1178,PK4,resolved,Cc1cccc(c1F)S(=O)(=O)NC,CNS(=O)(=O)c1cccc(C)c1F,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1831,PK8,resolved,c1cc[n+]2c(c1)S[Zn]O2,c1cc[n+]2c(c1)[S][Zn][O]2,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
2081,PKW,resolved,Cn1cnc2c1c(cnc2)NC(=O)[C@@H]3CCOc4c3cc(cc4)Cl,Cn1cnc2cncc(NC(=O)[C@@H]3CCOc4ccc(Cl)cc43)c21,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
6,PMZ,resolved,CC(=O)c1ccc2c(c1)N(c3ccccc3S2)CCCN(C)C,CC(=O)c1ccc2c(c1)N(CCCN(C)C)c1ccccc1S2,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1028,PNU,resolved,C[C@@H](c1cc2ccoc2cn1)Sc3nc(cc(n3)Cl)N,C[C@H](Sc1nc(N)cc(Cl)n1)c1cc2ccoc2cn1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
3010,POL,resolved,CCCO,CCCO,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,1
1796,POP,resolved,O[P@@](=O)([O-])O[P@@](=O)(O)[O-],O=[P@@]([O-])(O)O[P@](=O)([O-])O,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,17
302,PPF,resolved,C(=O)(O)P(=O)(O)O,O=C(O)P(=O)(O)O,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,4
777,PPN,resolved,c1cc(ccc1C[C@@H](C(=O)O)N)[N+](=O)[O-],N[C@@H](Cc1ccc([N+](=O)[O-])cc1)C(=O)O,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,4
2082,PQ6,resolved,c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CN,NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,6
2747,PQL,resolved,CC(C)(C)[C@@H](C(=O)N1CC2(C[C@H]1C(=O)N[C@@H](C[C@@H]3CCNC3=O)C#N)SCCS2)NC(=O)C(F)(F)F,CC(C)(C)[C@H](NC(=O)C(F)(F)F)C(=O)N1CC2(C[C@H]1C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O)SCCS2,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,1
2748,PQX,resolved,C[C@H](c1cccc2c1cccc2)N3CCC(CC3)C(=O)O,C[C@H](c1cccc2ccccc12)N1CCC(C(=O)O)CC1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,1
2520,PRL,resolved,c1cc(cc2c1cc3ccc(cc3n2)N)N,Nc1ccc2cc3ccc(N)cc3nc2c1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,1
3002,PRO,resolved,C1C[C@H](NC1)C(=O)O,O=C(O)[C@@H]1CCCN1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,8
586,PSF,resolved,CCCCCC(=O)OCC(CO[P@@](=O)(O)OC[C@@H](C(=O)O)N)OC(=O)CCCCC,CCCCCC(=O)OCC(CO[P@@](=O)(O)OC[C@H](N)C(=O)O)OC(=O)CCCCC,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
784,PSI,resolved,C[C@@H](C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1ccccc1)[C@H](CCC(=O)N[C@@H](C(C)C)C(=O)N[C@@H](C(C)C)C(=O)OC)O)N,COC(=O)[C@@H](NC(=O)[C@@H](NC(=O)CC[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](C)NC(=O)[C@H](C)N)C(C)C)C(C)C,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,5
1108,PSU,resolved,C1=C(C(=O)NC(=O)N1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)O)O)O,O=c1[nH]cc([C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,1
914,PUK,resolved,c1ccc(cc1)C[C@@H](CN[C@@H](Cc2ccccc2)C(=O)O)N,N[C@H](CN[C@@H](Cc1ccccc1)C(=O)O)Cc1ccccc1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
2083,PUU,resolved,CC(=O)N1CC[C@H](c2c1ccc(c2)Cl)C(=O)Nc3cncc4c3cccc4,CC(=O)N1CC[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,6
