component_id,source_smiles,source_name,canonical_smiles,chemical_status
Q5T,CC[C@@H](C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)N)CCS(=O)(=O)C)C(C)(C)C)NC(=O)CCOCCOCCOCCOCCNC(=O)CCCC[C@@H]1[C@@H]2[C@H](C=S1)NC(=O)N2,Components-smiles-stereo-oe.smi,CC[C@H](NC(=O)CCOCCOCCOCCOCCNC(=O)CCCC[C@H]1[SH]=C[C@@H]2NC(=O)N[C@@H]21)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)CCS(C)(=O)=O)C(C)(C)C,resolved
Q60,Cn1cc(nn1)CNC(=O)N(CCc2ccccc2)Cc3cccnc3,Components-smiles-stereo-oe.smi,Cn1cc(CNC(=O)N(CCc2ccccc2)Cc2cccnc2)nn1,resolved
Q69,CC(=O)N[C@@H](CO)c1cccc(c1)Cl,Components-smiles-stereo-oe.smi,CC(=O)N[C@@H](CO)c1cccc(Cl)c1,resolved
Q6T,c1cc(c2c(c1)OCO2)C(=O)O,Components-smiles-stereo-oe.smi,O=C(O)c1cccc2c1OCO2,resolved
Q6U,CC(=O)N1CCN(CC1)CC#C,Components-smiles-stereo-oe.smi,C#CCN1CCN(C(C)=O)CC1,resolved
Q7C,CC(=O)N(CCC(=O)N)[C@H]1CCS(=O)(=O)C1,Components-smiles-stereo-oe.smi,CC(=O)N(CCC(N)=O)[C@H]1CCS(=O)(=O)C1,resolved
Q7R,CC(=O)N1CCN(CC1)C(c2ccccc2)c3ccccc3,Components-smiles-stereo-oe.smi,CC(=O)N1CCN(C(c2ccccc2)c2ccccc2)CC1,resolved
Q82,c1ccc(cc1)C[C@@H]2[C@@H]([C@H]([C@H](N(C(=NC#N)N2Cc3ccc(cc3)CO)Cc4ccc(cc4)CO)Cc5ccccc5)O)O,Components-smiles-stereo-oe.smi,N#CN=C1N(Cc2ccc(CO)cc2)[C@H](Cc2ccccc2)[C@H](O)[C@@H](O)[C@@H](Cc2ccccc2)N1Cc1ccc(CO)cc1,resolved
Q83,c1cc2c(cc1[N+](=O)[O-])N(CC2)C(=O)CCCCCC(=O)O,Components-smiles-stereo-oe.smi,O=C(O)CCCCCC(=O)N1CCc2ccc([N+](=O)[O-])cc21,resolved
Q8I,CNCc1c[nH]c2c1cc(cc2)F,Components-smiles-stereo-oe.smi,CNCc1c[nH]c2ccc(F)cc12,resolved
Q8O,Cc1ccncc1NC(=O)Cc2ccc3c(c2)[nH]cn3,Components-smiles-stereo-oe.smi,Cc1ccncc1NC(=O)Cc1ccc2nc[nH]c2c1,resolved
Q99,c1ccc2c(c1)C(=CC(=O)N2)C(=O)NCCOc3cc(cc(c3)Cl)O[C@H]4CC(=O)N4,Components-smiles-stereo-oe.smi,O=C1C[C@H](Oc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)N1,resolved
QAG,Cc1cc(cc(c1Oc2c3c(ccs3)nc(n2)Nc4ccc(c(c4)F)C#N)C)/C=C/C#N,Components-smiles-stereo-oe.smi,Cc1cc(/C=C/C#N)cc(C)c1Oc1nc(Nc2ccc(C#N)c(F)c2)nc2ccsc12,resolved
QAO,c1cc(cc(c1)F)CCNC(=O)[C@@H](c2cccnc2)N(c3ccc(cc3)S(F)(F)(F)(F)F)C(=O)C(Cl)Cl,Components-smiles-stereo-oe.smi,O=C(NCCc1cccc(F)c1)[C@@H](c1cccnc1)N(C(=O)C(Cl)Cl)c1ccc(S(F)(F)(F)(F)F)cc1,resolved
QBR,CC(C)(C)c1ccc(cc1)N([C@H](c2cccnc2)C(=O)NCCc3cccc(c3)F)C(=O)c4ccco4,Components-smiles-stereo-oe.smi,CC(C)(C)c1ccc(N(C(=O)c2ccco2)[C@@H](C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1,resolved
QC3,c1ccc2c(c1)cncc2N3CC[C@H](C3=O)c4cccc(c4)Cl,Components-smiles-stereo-oe.smi,O=C1[C@H](c2cccc(Cl)c2)CCN1c1cncc2ccccc12,resolved
QCC,Cc1ccncc1NC(=O)Cc2cc(cc(c2)Cl)O[C@H]3CC(=O)N3,Components-smiles-stereo-oe.smi,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O[C@H]2CC(=O)N2)c1,resolved
QCG,Cc1c(cc(c2c1CCCO2)F)c3c(c(nc4n3nc(c4)c5ccccc5)C)[C@@H](C(=O)O)OC(C)(C)C,Components-smiles-stereo-oe.smi,Cc1nc2cc(-c3ccccc3)nn2c(-c2cc(F)c3c(c2C)CCCO3)c1[C@H](OC(C)(C)C)C(=O)O,resolved
QCH,CN(Cc1ccccc1C(=O)NCC2CCCCC2)Cc3ccc4c(c3C(=O)O)OC[C@@H](O4)CCC(=O)O,Components-smiles-stereo-oe.smi,CN(Cc1ccccc1C(=O)NCC1CCCCC1)Cc1ccc2c(c1C(=O)O)OC[C@H](CCC(=O)O)O2,resolved
QCO,CC(C)Oc1ccc(cc1)N([C@H](c2cccnc2)C(=O)NCCc3cccc(c3)F)C(=O)c4c[nH]cn4,Components-smiles-stereo-oe.smi,CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)[C@@H](C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1,resolved
QCP,CC(C)[C@@H](c1ccccc1)C(=O)Nc2ccc(cc2)C(=O)NO,Components-smiles-stereo-oe.smi,CC(C)[C@H](C(=O)Nc1ccc(C(=O)NO)cc1)c1ccccc1,resolved
QD4,c1ccc2c(c1)cncc2NC(=O)[C@@H]3CCN(c4c3cc(cc4)Cl)C(=O)N,Components-smiles-stereo-oe.smi,NC(=O)N1CC[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21,resolved
QD6,Cc1cc2c(c(c(nc2n1Cc3cnn(c3)C)C)[C@@H](C(=O)O)OC(C)(C)C)c4ccc(cc4)Cl,Components-smiles-stereo-oe.smi,Cc1nc2c(cc(C)n2Cc2cnn(C)c2)c(-c2ccc(Cl)cc2)c1[C@H](OC(C)(C)C)C(=O)O,resolved
QD9,CN(C)c1ccc(nc1)N(Cc2cccc(c2)Cl)C(=O)Cc3cncc4c3cccc4,Components-smiles-stereo-oe.smi,CN(C)c1ccc(N(Cc2cccc(Cl)c2)C(=O)Cc2cncc3ccccc23)nc1,resolved
QDF,c1ccc2c(c1)cncc2NC(=O)[C@@H]3CC(=O)Nc4c3cc(cc4)Cl,Components-smiles-stereo-oe.smi,O=C1C[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2N1,resolved
QDU,c1ccc2c(c1)cncc2NC(=O)Cc3cc(ccc3F)F,Components-smiles-stereo-oe.smi,O=C(Cc1cc(F)ccc1F)Nc1cncc2ccccc12,resolved
QE3,c1ccc2c(c1)cncc2NC(=O)Cc3ccc(cn3)Cl,Components-smiles-stereo-oe.smi,O=C(Cc1ccc(Cl)cn1)Nc1cncc2ccccc12,resolved
QEL,C[C@@H](C(c1ccc(cc1)O)O)N2CCC(CC2)Cc3ccccc3,Components-smiles-stereo-oe.smi,C[C@@H](C(O)c1ccc(O)cc1)N1CCC(Cc2ccccc2)CC1,resolved
QER,c1ccc2c(c1)cncc2NC(=O)Cc3cccc(c3)F,Components-smiles-stereo-oe.smi,O=C(Cc1cccc(F)c1)Nc1cncc2ccccc12,resolved
QEX,Cc1cccc(c1)CC(=O)Nc2cncc3c2cccc3,Components-smiles-stereo-oe.smi,Cc1cccc(CC(=O)Nc2cncc3ccccc23)c1,resolved
QF5,c1ccc(cc1)CC(=O)Nc2cncc3c2cccc3,Components-smiles-stereo-oe.smi,O=C(Cc1ccccc1)Nc1cncc2ccccc12,resolved
QF9,c1ccc2c(c1)cncc2NC(=O)Cc3cc(cc(c3)Cl)C#N,Components-smiles-stereo-oe.smi,N#Cc1cc(Cl)cc(CC(=O)Nc2cncc3ccccc23)c1,resolved
QFI,CC(C)C[N@@](C[C@H]([C@H](Cc1ccc(cc1)OCP(=O)(O)O)NC(=O)O[C@H]2CO[C@@H]3[C@H]2CCO3)O)S(=O)(=O)c4ccc(cc4)OC,Components-smiles-stereo-oe.smi,COc1ccc(S(=O)(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc2ccc(OCP(=O)(O)O)cc2)NC(=O)O[C@H]2CO[C@H]3OCC[C@H]32)cc1,resolved
QFL,c1ccc2c(c1)cncc2NC(=O)Cc3ccc(cc3)F,Components-smiles-stereo-oe.smi,O=C(Cc1ccc(F)cc1)Nc1cncc2ccccc12,resolved
QFU,c1ccc2c(c1)cncc2NC(=O)Cc3cccc(c3)C#N,Components-smiles-stereo-oe.smi,N#Cc1cccc(CC(=O)Nc2cncc3ccccc23)c1,resolved
QG3,c1ccc2c(c1)cncc2NC(=O)Cc3cc(cc(c3)F)F,Components-smiles-stereo-oe.smi,O=C(Cc1cc(F)cc(F)c1)Nc1cncc2ccccc12,resolved
QGC,c1ccc2c(c1)cncc2NC(=O)[C@@H]3CCN(c4c3cc(cc4)Cl)Cc5[nH]cnn5,Components-smiles-stereo-oe.smi,O=C(Nc1cncc2ccccc12)[C@@H]1CCN(Cc2nnc[nH]2)c2ccc(Cl)cc21,resolved
QGO,CN(C)C(=O)C[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,Components-smiles-stereo-oe.smi,CN(C)C(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,resolved
QGX,c1ccc2c(c1)cncc2NC(=O)[C@@H](c3ccc(c(c3)Cl)Cl)N,Components-smiles-stereo-oe.smi,N[C@@H](C(=O)Nc1cncc2ccccc12)c1ccc(Cl)c(Cl)c1,resolved
QH0,CC(C)C[C@@H](C(=O)N[C@H](CC[N+](=O)[O-])C[C@H]1CCNC1=O)NC(=O)OCc2ccccc2,Components-smiles-stereo-oe.smi,CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@H](CC[N+](=O)[O-])C[C@H]1CCNC1=O,resolved
QH6,c1ccc2c(c1)cncc2NC(=O)Cc3ccc(c(c3)Cl)F,Components-smiles-stereo-oe.smi,O=C(Cc1ccc(F)c(Cl)c1)Nc1cncc2ccccc12,resolved
QHA,CC(C)CN(C[C@H]([C@H](Cc1ccccc1)NC(=O)O[C@H]2CO[C@@H]3[C@H]2[C@H](CO3)OCC(=C)F)O)S(=O)(=O)c4ccc5c(c4)oc(n5)NC,Components-smiles-stereo-oe.smi,C=C(F)CO[C@H]1CO[C@@H]2OC[C@H](OC(=O)N[C@@H](Cc3ccccc3)[C@H](O)CN(CC(C)C)S(=O)(=O)c3ccc4nc(NC)oc4c3)[C@@H]21,resolved
QHI,c1ccc2c(c1)cncc2NC(=O)[C@@H]3CCOc4c3cc(cc4Cl)Cl,Components-smiles-stereo-oe.smi,O=C(Nc1cncc2ccccc12)[C@@H]1CCOc2c(Cl)cc(Cl)cc21,resolved
QHU,c1ccc2c(c1)cncc2NC(=O)[C@@H]3CCOc4c3cc(c(c4)Cl)Cl,Components-smiles-stereo-oe.smi,O=C(Nc1cncc2ccccc12)[C@@H]1CCOc2cc(Cl)c(Cl)cc21,resolved
QI4,C[C@@H](c1ccc(c(c1)Cl)Cl)C(=O)Nc2cncc3c2cccc3,Components-smiles-stereo-oe.smi,C[C@H](C(=O)Nc1cncc2ccccc12)c1ccc(Cl)c(Cl)c1,resolved
QI7,c1ccc2c(c1)cncc2NC(=O)[C@@H]3CCN(c4c3cc(cc4)Cl)Cc5[nH]ccn5,Components-smiles-stereo-oe.smi,O=C(Nc1cncc2ccccc12)[C@@H]1CCN(Cc2ncc[nH]2)c2ccc(Cl)cc21,resolved
QIB,c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)O,Components-smiles-stereo-oe.smi,O=C(Nc1cncc2ccccc12)[C@]1(O)CCOc2ccc(Cl)cc21,resolved
QID,c1ccc(cc1)S(=O)(=O)c2ccc3c(c2)C(=O)N(C(=O)N3)O,Components-smiles-stereo-oe.smi,O=c1[nH]c2ccc(S(=O)(=O)c3ccccc3)cc2c(=O)n1O,resolved
QIM,CS(=O)(=O)c1ccc2cncc(c2c1)NC(=O)[C@@H]3CCOc4c3cc(cc4)Cl,Components-smiles-stereo-oe.smi,CS(=O)(=O)c1ccc2cncc(NC(=O)[C@@H]3CCOc4ccc(Cl)cc43)c2c1,resolved
QIO,c1cc2c(cc1F)[nH]c3c2c(ncn3)N4CCC[C@H](C4)[C@H](C(=O)O)O,Components-smiles-stereo-oe.smi,O=C(O)[C@H](O)[C@@H]1CCCN(c2ncnc3[nH]c4cc(F)ccc4c23)C1,resolved
QIQ,c1ccc2c(c1)cncc2NC(=O)Cc3cc(cnc3)Cl,Components-smiles-stereo-oe.smi,O=C(Cc1cncc(Cl)c1)Nc1cncc2ccccc12,resolved
QIR,c1cc2c(cc1F)[nH]c3c2c(ncn3)N4CCC[C@H](C4)[C@@H](C(=O)O)O,Components-smiles-stereo-oe.smi,O=C(O)[C@@H](O)[C@@H]1CCCN(c2ncnc3[nH]c4cc(F)ccc4c23)C1,resolved
QIT,CN[C@@H](c1ccc(c(c1)Cl)Cl)C(=O)Nc2cncc3c2cccc3,Components-smiles-stereo-oe.smi,CN[C@H](C(=O)Nc1cncc2ccccc12)c1ccc(Cl)c(Cl)c1,resolved
QIW,CCc1c[nH]c2c1cc(cn2)c3c(c(nn3C)C)C(=O)O,Components-smiles-stereo-oe.smi,CCc1c[nH]c2ncc(-c3c(C(=O)O)c(C)nn3C)cc12,resolved
QIZ,c1ccc2c(c1)cncc2NC(=O)[C@@H]3CCOc4c3cc(c(c4)F)Cl,Components-smiles-stereo-oe.smi,O=C(Nc1cncc2ccccc12)[C@@H]1CCOc2cc(F)c(Cl)cc21,resolved
QJ0,c1c(cnc2c1c(c[nH]2)C(=O)CSc3[nH]nnn3)Br,Components-smiles-stereo-oe.smi,O=C(CSc1nnn[nH]1)c1c[nH]c2ncc(Br)cc12,resolved
QJ6,CO[C@H](c1ccc(c(c1)Cl)Cl)C(=O)Nc2cncc3c2cccc3,Components-smiles-stereo-oe.smi,CO[C@@H](C(=O)Nc1cncc2ccccc12)c1ccc(Cl)c(Cl)c1,resolved
QJC,C1CN(C[C@]1(CF)C(=O)O)C(=O)C2=CC(=O)NN=C2,Components-smiles-stereo-oe.smi,O=C(c1cn[nH]c(=O)c1)N1CC[C@@](CF)(C(=O)O)C1,resolved
QJF,COc1ccc2cncc(c2c1)NC(=O)[C@@H]3CCOc4c3cc(cc4)Cl,Components-smiles-stereo-oe.smi,COc1ccc2cncc(NC(=O)[C@@H]3CCOc4ccc(Cl)cc43)c2c1,resolved
QJG,C[C@H]1C[C@H](N1C(=O)c2cc(nc3c2cc(cc3)F)O)C(=O)O,Components-smiles-stereo-oe.smi,C[C@H]1C[C@@H](C(=O)O)N1C(=O)c1cc(O)nc2ccc(F)cc12,resolved
QJL,CN(C)CC(=O)NC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,Components-smiles-stereo-oe.smi,CN(C)CC(=O)NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,resolved
QJO,c1c(cnc(n1)N)S(=O)(=O)N2CC(C[C@H]2C(=O)O)(F)F,Components-smiles-stereo-oe.smi,Nc1ncc(S(=O)(=O)N2CC(F)(F)C[C@H]2C(=O)O)cn1,resolved
QJR,c1cc(c(cc1CC(=O)Nc2cncc3c2ccnc3)Cl)Cl,Components-smiles-stereo-oe.smi,O=C(Cc1ccc(Cl)c(Cl)c1)Nc1cncc2cnccc12,resolved
QJU,Cc1nc(on1)C[C@H]2CCCN(C2)c3c4c5ccc(cc5[nH]c4ncn3)F,Components-smiles-stereo-oe.smi,Cc1noc(C[C@H]2CCCN(c3ncnc4[nH]c5cc(F)ccc5c34)C2)n1,resolved
QJY,CC(C)CN(C[C@H]([C@H](Cc1cc(cc(c1)F)F)NC(=O)O[C@H]2CCO[C@@H]3[C@H]2CCO3)O)S(=O)(=O)c4ccc5c(c4)sc(n5)NC(C)C,Components-smiles-stereo-oe.smi,CC(C)CN(C[C@@H](O)[C@H](Cc1cc(F)cc(F)c1)NC(=O)O[C@H]1CCO[C@H]2OCC[C@H]21)S(=O)(=O)c1ccc2nc(NC(C)C)sc2c1,resolved
QK1,CC(C)CN(C[C@H]([C@H](Cc1ccc(cc1)F)NC(=O)O[C@H]2CCO[C@@H]3[C@H]2CCO3)O)S(=O)(=O)c4ccc5c(c4)sc(n5)NC(C)C,Components-smiles-stereo-oe.smi,CC(C)CN(C[C@@H](O)[C@H](Cc1ccc(F)cc1)NC(=O)O[C@H]1CCO[C@H]2OCC[C@H]21)S(=O)(=O)c1ccc2nc(NC(C)C)sc2c1,resolved
QK3,c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CNC(=O)Cn5ccnc5,Components-smiles-stereo-oe.smi,O=C(Cn1ccnc1)NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,resolved
QK6,c1cc2c(cc1F)[nH]c3c2c(ncn3)N4CCO[C@@H](C4)CC(=O)O,Components-smiles-stereo-oe.smi,O=C(O)C[C@@H]1CN(c2ncnc3[nH]c4cc(F)ccc4c23)CCO1,resolved
QKB,c1cc2cncc(c2cc1F)NC(=O)[C@@H]3CCOc4c3cc(cc4)Cl,Components-smiles-stereo-oe.smi,O=C(Nc1cncc2ccc(F)cc12)[C@@H]1CCOc2ccc(Cl)cc21,resolved
QKC,CS(=O)(=O)[C@@H]1CCCN(C1)c2c3c4ccc(cc4[nH]c3ncn2)F,Components-smiles-stereo-oe.smi,CS(=O)(=O)[C@@H]1CCCN(c2ncnc3[nH]c4cc(F)ccc4c23)C1,resolved
QKI,c1ccc2c(c1)cncc2NC(=O)[C@H](c3ccc(c(c3)Cl)Cl)O,Components-smiles-stereo-oe.smi,O=C(Nc1cncc2ccccc12)[C@@H](O)c1ccc(Cl)c(Cl)c1,resolved
QKL,c1ccc2c(c1)C[C@@H]([C@H]2NC(=O)c3ccc(cc3)NC(=O)NC4CC4)C(=O)O,Components-smiles-stereo-oe.smi,O=C(Nc1ccc(C(=O)N[C@H]2c3ccccc3C[C@@H]2C(=O)O)cc1)NC1CC1,resolved
QKR,c1ccc2c(c1)cncc2NC(=O)C(c3ccc(c(c3)Cl)Cl)(F)F,Components-smiles-stereo-oe.smi,O=C(Nc1cncc2ccccc12)C(F)(F)c1ccc(Cl)c(Cl)c1,resolved
QKX,c1ccc2c(c1)C[C@@H]([C@@H]2NC(=O)c3ccc(cc3)NC(=O)NC4CC4)C(=O)O,Components-smiles-stereo-oe.smi,O=C(Nc1ccc(C(=O)N[C@@H]2c3ccccc3C[C@@H]2C(=O)O)cc1)NC1CC1,resolved
QL3,CC(=O)Nc1ccc(cn1)N(Cc2cccc(c2)Cl)C(=O)Cc3cncc4c3cccc4,Components-smiles-stereo-oe.smi,CC(=O)Nc1ccc(N(Cc2cccc(Cl)c2)C(=O)Cc2cncc3ccccc23)cn1,resolved
QL6,c1ccc2c(c1)c(c([nH]2)C(=O)O)CNC(=O)c3ccc(cc3)NC(=O)NC4CC4,Components-smiles-stereo-oe.smi,O=C(Nc1ccc(C(=O)NCc2c(C(=O)O)[nH]c3ccccc23)cc1)NC1CC1,resolved
QLC,COCCO[C@H](c1ccc(c(c1)Cl)Cl)C(=O)Nc2cncc3c2cccc3,Components-smiles-stereo-oe.smi,COCCO[C@@H](C(=O)Nc1cncc2ccccc12)c1ccc(Cl)c(Cl)c1,resolved
QLF,c1cc2c(c(c1)O)C[C@@H]([C@@H]2NC(=O)c3cc4c(nc3)NCCC4)C(=O)O,Components-smiles-stereo-oe.smi,O=C(N[C@@H]1c2cccc(O)c2C[C@@H]1C(=O)O)c1cnc2c(c1)CCCN2,resolved
QLO,CNC(=O)C[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,Components-smiles-stereo-oe.smi,CNC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,resolved
QLU,c1cc2c(c(c1)O)C[C@H]([C@H]2NC(=O)c3cc4c(nc3)NCCC4)C(=O)O,Components-smiles-stereo-oe.smi,O=C(N[C@H]1c2cccc(O)c2C[C@H]1C(=O)O)c1cnc2c(c1)CCCN2,resolved
QM3,c1ccc2c(c1)cncc2N3C(=O)C[C@@]4(C3=O)CCOc5c4cc(cc5)Cl,Components-smiles-stereo-oe.smi,O=C1C[C@]2(CCOc3ccc(Cl)cc32)C(=O)N1c1cncc2ccccc12,resolved
QM6,c1ccc2c(c1)c(c(o2)C(=O)O)CNC(=O)c3ccc(cc3)NC(=O)NC4CC4,Components-smiles-stereo-oe.smi,O=C(Nc1ccc(C(=O)NCc2c(C(=O)O)oc3ccccc23)cc1)NC1CC1,resolved
QM8,C(CCS)C[C@@H](C(=O)O)N,Components-smiles-stereo-oe.smi,N[C@@H](CCCCS)C(=O)O,resolved
QM9,c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)N,Components-smiles-stereo-oe.smi,N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,resolved
QMF,c1ccc2c(c1)c(c(s2)C(=O)O)CNC(=O)c3ccc(cc3)NC(=O)NC4CC4,Components-smiles-stereo-oe.smi,O=C(Nc1ccc(C(=O)NCc2c(C(=O)O)sc3ccccc23)cc1)NC1CC1,resolved
QML,CCC(=O)N(c1cncc2c1cccc2)C(=O)[C@@H]3COc4c3cc(cc4)Cl,Components-smiles-stereo-oe.smi,CCC(=O)N(C(=O)[C@@H]1COc2ccc(Cl)cc21)c1cncc2ccccc12,resolved
QMO,CC(C)NC(=O)Nc1ccc(cc1)C(=O)N[C@H]2c3cccc(c3C[C@H]2C(=O)O)O,Components-smiles-stereo-oe.smi,CC(C)NC(=O)Nc1ccc(C(=O)N[C@H]2c3cccc(O)c3C[C@H]2C(=O)O)cc1,resolved
QMX,Cn1ccc(n1)CNC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,Components-smiles-stereo-oe.smi,Cn1ccc(CNC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)n1,resolved
QN0,CC(C)NC(=O)Nc1ccc(cc1)C(=O)N[C@@H]2c3cccc(c3C[C@@H]2C(=O)O)O,Components-smiles-stereo-oe.smi,CC(C)NC(=O)Nc1ccc(C(=O)N[C@@H]2c3cccc(O)c3C[C@@H]2C(=O)O)cc1,resolved
QN1,c1cc(ccc1CN([C@H]2CNC[C@@H]2N(Cc3ccc(cc3)C(F)(F)F)S(=O)(=O)c4ccc(cc4)C(=O)N)S(=O)(=O)c5ccc(cc5)C(=O)N)C(F)(F)F,Components-smiles-stereo-oe.smi,NC(=O)c1ccc(S(=O)(=O)N(Cc2ccc(C(F)(F)F)cc2)[C@H]2CNC[C@@H]2N(Cc2ccc(C(F)(F)F)cc2)S(=O)(=O)c2ccc(C(N)=O)cc2)cc1,resolved
QN2,c1ccc(cc1)S(=O)(=O)N(Cc2ccc(cc2)I)[C@H]3CNC[C@@H]3N(Cc4ccc(cc4)I)S(=O)(=O)c5ccccc5,Components-smiles-stereo-oe.smi,O=S(=O)(c1ccccc1)N(Cc1ccc(I)cc1)[C@H]1CNC[C@@H]1N(Cc1ccc(I)cc1)S(=O)(=O)c1ccccc1,resolved
QN3,c1ccc(cc1)CN([C@H]2CNC[C@@H]2N(Cc3ccccc3)S(=O)(=O)c4ccccc4Cl)S(=O)(=O)c5ccccc5Cl,Components-smiles-stereo-oe.smi,O=S(=O)(c1ccccc1Cl)N(Cc1ccccc1)[C@H]1CNC[C@@H]1N(Cc1ccccc1)S(=O)(=O)c1ccccc1Cl,resolved
QN9,c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CC(=O)N5CCN(CC5)CCCO,Components-smiles-stereo-oe.smi,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCN(CCCO)CC1,resolved
QNF,c1cc2c(c(c1)O)C[C@H]([C@H]2NC(=O)c3ccc4c(c3)OCC(=O)N4)C(=O)O,Components-smiles-stereo-oe.smi,O=C1COc2cc(C(=O)N[C@H]3c4cccc(O)c4C[C@H]3C(=O)O)ccc2N1,resolved
QNG,CC(C)(C#Cc1ccc(c(n1)[C@H](Cc2cc(cc(c2)F)F)NC(=O)Cn3c4c(c(n3)C(F)(F)F)[C@H]5C[C@H]5C4(F)F)c6ccc(c7c6n(nc7NS(=O)(=O)C)CC(F)(F)F)Cl)S(=O)(=O)C,Components-smiles-stereo-oe.smi,CC(C)(C#Cc1ccc(-c2ccc(Cl)c3c(NS(C)(=O)=O)nn(CC(F)(F)F)c23)c([C@H](Cc2cc(F)cc(F)c2)NC(=O)Cn2nc(C(F)(F)F)c3c2C(F)(F)[C@@H]2C[C@H]32)n1)S(C)(=O)=O,resolved
QNU,c1ccc2c(c1)cncc2NC(=O)[C@@H]3CNCc4c3cc(cc4)Cl,Components-smiles-stereo-oe.smi,O=C(Nc1cncc2ccccc12)[C@@H]1CNCc2ccc(Cl)cc21,resolved
QNV,c1cc2c(c(c1)O)C[C@@H]([C@@H]2NC(=O)c3ccc4c(c3)OCC(=O)N4)C(=O)O,Components-smiles-stereo-oe.smi,O=C1COc2cc(C(=O)N[C@@H]3c4cccc(O)c4C[C@@H]3C(=O)O)ccc2N1,resolved
QO0,CO[C@]1(CCOc2c1cc(c(c2)Cl)Cl)C(=O)Nc3cncc4c3cccc4,Components-smiles-stereo-oe.smi,CO[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2cc(Cl)c(Cl)cc21,resolved
QO3,c1cc2c(c(c1)O)C[C@H]([C@H]2NC(=O)c3ccc(nc3)NCC4CC4)C(=O)O,Components-smiles-stereo-oe.smi,O=C(N[C@H]1c2cccc(O)c2C[C@H]1C(=O)O)c1ccc(NCC2CC2)nc1,resolved
QO6,CC(=O)Nc1ccc2c(c1)CCC2,Components-smiles-stereo-oe.smi,CC(=O)Nc1ccc2c(c1)CCC2,resolved
QO9,CC1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@]3([C@H](O2)CO[Si](C)(C)C(C)(C)C)C(=CS(=O)(=O)O3)N)O[Si](C)(C)C(C)(C)C,Components-smiles-stereo-oe.smi,Cc1cn([C@@H]2O[C@H](CO[Si](C)(C)C(C)(C)C)[C@@]3(OS(=O)(=O)C=C3N)[C@H]2O[Si](C)(C)C(C)(C)C)c(=O)[nH]c1=O,resolved
QOC,c1ccc2c(c1)cncc2N3CCC[C@@H](C3=O)c4ccc(c(c4)Cl)Cl,Components-smiles-stereo-oe.smi,O=C1[C@@H](c2ccc(Cl)c(Cl)c2)CCCN1c1cncc2ccccc12,resolved
QOF,c1cc2c(c(c1)O)C[C@@H]([C@@H]2NC(=O)c3ccc(nc3)NCC4CC4)C(=O)O,Components-smiles-stereo-oe.smi,O=C(N[C@@H]1c2cccc(O)c2C[C@@H]1C(=O)O)c1ccc(NCC2CC2)nc1,resolved
QOJ,c1ccc2c(c1)c(c3c([n+]2CCCCCCCCCC[n+]4c5ccccc5c(c6c4CCC6)N)CCC3)N,Components-smiles-stereo-oe.smi,Nc1c2c([n+](CCCCCCCCCC[n+]3c4c(c(N)c5ccccc53)CCC4)c3ccccc13)CCC2,resolved
